customer_id,unsub_date,re_engagement_date,user_tenure,num_logins_last_30_days,num_transactions_last_30_days,customer_segment,campaign_type,discount_offered,prev_winback_success,app_usage_time,winback_propensity_score,winback_success
26b2aa5c-20aa-4258-8f4b-604bc2bd36ff,2023-06-03,2023-04-26,396,23,1,Medium-Value,Email,6.59,1,239,0.319,0
c7267f47-668a-46fa-a2b1-8d8f24c7b08d,2023-12-23,,343,19,1,Low-Value,Push Notification,16.51,0,294,0.168,0
56079866-69d8-4c1d-b8e4-4c758ae4d31d,2023-10-28,,900,11,5,Medium-Value,Push Notification,9.48,0,379,0.884,1
be7711dd-4d84-47dd-b2a0-46377c6f4761,2023-11-01,,62,16,6,High-Value,Push Notification,11.34,0,172,0.827,1
f104cdfc-1029-4b39-a5c9-6520fc9c77b5,2023-01-13,2023-03-12,508,15,3,High-Value,Email,24.25,0,162,0.765,0
a0e1f6d8-df7d-45f5-beb7-75e9505352cc,2023-09-26,2023-01-09,306,17,4,Medium-Value,SMS,26.27,0,310,0.758,0
7214ba8d-5ad2-46a4-a51d-001bb3222e14,2023-10-20,2023-12-05,117,9,4,Medium-Value,SMS,19.51,0,267,0.4,0
10cd8e95-5a3c-4839-b10c-86918f7c318a,2023-06-08,2023-05-29,234,16,3,Low-Value,Push Notification,,0,260,0.907,1
75a26011-b573-4e2f-9552-fe90f990005f,2023-10-10,2023-08-08,148,13,2,Medium-Value,Push Notification,26.42,0,208,0.81,1
413ce295-167b-475e-a4e1-6330c3e97593,2023-11-01,2023-06-29,316,16,4,Low-Value,Email,10.54,0,212,0.906,1
36ae87a3-2009-4220-9cd4-5b373bc1e6ea,2023-01-11,2023-08-15,802,11,4,Medium-Value,Email,21.13,0,187,0.499,0
379a0e05-8d31-4be0-a971-2690467d5771,2023-06-08,2023-08-31,307,12,4,Medium-Value,Push Notification,24.46,0,120,0.284,0
13d1c22e-2069-49f1-ab0e-4a18395687bf,2023-07-17,2023-02-02,364,20,4,Medium-Value,Push Notification,,0,333,0.649,0
34060450-69b5-4499-b271-e52b36db5f90,2023-03-16,2023-02-22,266,9,1,Low-Value,Email,25.14,0,349,0.682,0
5f22e4ca-8c8b-45ca-9976-c04cc7d6e0e1,2023-01-16,2023-05-19,19,10,2,Medium-Value,Email,20.72,0,466,0.706,0
f34ec8da-3087-47bd-bc17-141bfc3d140b,2023-06-24,2023-09-04,96,14,3,Medium-Value,Email,12.11,0,358,0.387,0
de47be89-ee1e-4bdc-9df3-ace225063e7c,2023-12-12,2024-01-20,247,11,13,Medium-Value,Push Notification,22.14,0,296,0.516,0
fb894111-4d43-461a-ae8f-0a6171ab9164,2023-01-21,2023-10-18,135,10,4,High-Value,Email,19.7,0,347,0.112,0
37dc00ab-dc5d-4956-ab19-9463abb2e529,2023-04-08,,73,15,1,Medium-Value,Email,20.62,0,262,0.6,0
78c36a46-aac6-4df8-904b-90ac7e432c97,2023-06-02,2023-12-22,256,7,0,Medium-Value,Email,7.38,0,214,0.464,0
f069b965-4fcb-4a68-aa15-305caeea79fa,2023-10-06,2023-06-12,142,9,2,Medium-Value,SMS,8.14,0,364,0.19,0
473ba840-a1d6-4783-afe1-f83dc4d97c55,2023-11-12,2023-02-10,108,25,5,Medium-Value,Email,25.37,0,331,0.493,0
183f5525-456b-4b8f-8420-5aebb33c23aa,2023-09-20,2023-03-11,227,17,3,Medium-Value,Push Notification,15.78,0,172,0.348,0
113ebe07-52f5-4ce6-9ddf-e4f60f99a488,2023-04-04,2023-02-10,52,11,3,Medium-Value,Email,10.38,0,296,0.655,0
a9771594-2e83-4c36-b747-fd22fdb64f24,2023-09-24,2023-12-26,959,17,2,Low-Value,Push Notification,7.32,0,216,0.807,1
b51edea8-1289-4924-80bd-2c8f07fe6658,2023-12-11,2023-10-11,738,17,4,Medium-Value,Push Notification,11.57,0,392,0.409,0
516c5420-1954-4d1b-850f-e8ad7a83105c,2023-02-15,2023-07-16,448,19,3,Medium-Value,Email,12.38,0,257,0.834,1
882a59a3-c8ac-451d-b431-d12f982f6c54,2023-05-17,2023-10-15,40,14,4,Low-Value,Email,29.57,0,470,0.174,0
2dd013d9-4821-401c-b65f-3de0dc500be0,2023-08-17,2023-05-27,545,19,1,High-Value,Push Notification,25.86,0,417,0.636,0
aad451c9-e733-4227-9af1-54a794ed28b6,2023-07-26,2023-01-03,602,4,4,Low-Value,Email,6.96,0,190,0.429,0
4c65d03f-8199-4b3c-8d36-c6c359daf372,2023-06-06,2023-10-22,532,9,2,Medium-Value,Email,23.71,0,233,0.376,0
8e334675-f61d-4fdc-a904-2e2c66a2a74e,2023-01-08,2023-02-08,44,15,3,High-Value,SMS,19.1,0,367,0.228,0
dbdee7b3-85b6-431b-95ce-c40b284a357f,2023-11-24,2023-01-10,376,16,4,Low-Value,Push Notification,10.71,0,305,0.242,0
f51a822d-74bf-45a6-9c12-a91a4bb34c6d,2023-12-07,2023-12-01,656,10,2,Medium-Value,Email,23.66,0,272,0.458,0
85330de6-c10c-45b9-a950-f76ccba56ba9,2023-09-27,2023-06-02,314,16,1,Low-Value,Push Notification,5.75,0,305,0.838,1
273b580f-2388-4abd-b04e-a036d7c88f0f,2023-09-23,2023-01-04,379,11,4,Medium-Value,SMS,23.29,0,287,0.551,0
b2b95f6f-e428-400c-8447-2ad85aa17a9c,2023-08-04,2023-08-26,223,13,3,Medium-Value,Email,27.38,0,400,0.572,0
e81c1e3f-6e3c-4996-8b5e-8bc65866e461,2023-02-03,2023-10-02,274,20,1,Low-Value,SMS,27.07,0,271,0.712,0
710ca53a-a9c6-47d2-b43f-faa087592179,2023-03-07,2023-01-15,12,19,4,Medium-Value,Push Notification,24.31,0,346,0.291,0
62dbbaec-2d17-4c4c-ba12-7bcbd22c6b03,2023-08-26,2023-07-01,371,10,2,Medium-Value,Push Notification,28.37,0,346,0.38,0
323b5a99-d7c0-4440-8c6a-b3c511c6c624,2023-11-22,2023-04-27,31,9,4,Medium-Value,SMS,22.68,0,424,0.848,1
298ad67a-9836-4fe8-89cf-baf689940a4b,2023-05-24,2023-05-15,208,12,1,Medium-Value,Email,22.17,0,292,0.052,0
c49b0170-3979-4f5b-b914-5e4360105555,2023-06-27,2023-02-05,126,14,6,Medium-Value,Email,5.65,0,315,0.513,0
b8f83f1e-5372-4a27-bb42-583056e3b1ff,2023-05-25,,287,11,6,Low-Value,Email,9.35,0,337,0.535,0
f3ea7fde-6a62-4b4b-9122-b1a474a68329,2023-10-02,2023-10-19,52,20,2,Low-Value,Push Notification,24.54,0,235,0.552,0
830f8100-49e3-424b-912e-9bc737644dcf,2023-09-18,2023-05-23,429,16,2,High-Value,Email,29.94,0,284,0.761,0
133515ca-3ef6-4621-b753-3358bd326830,2023-12-10,2023-02-27,578,17,1,Low-Value,Email,23.0,0,209,0.451,0
3319a037-5c6a-4db9-8b15-f21bab8aacde,2023-10-01,2023-03-23,65,8,3,Low-Value,Push Notification,19.5,0,368,0.844,1
3bd923f6-b61d-4f6b-9951-d8bfb78d9f18,2023-03-23,2023-01-11,40,20,6,Medium-Value,Email,9.59,0,456,0.339,0
3ae34254-8f03-4071-aac5-4ad1e4fcc20a,2023-11-08,2023-04-03,57,1,1,Medium-Value,Email,28.7,0,109,0.34,0
ecdca46a-f88d-422a-a49c-63f3d02446e2,2023-09-15,2023-06-04,765,19,3,High-Value,Email,,0,399,0.964,1
de1fef3a-9c1a-4a82-9000-712f149db6c9,2023-06-02,2023-02-10,274,19,0,High-Value,SMS,17.23,0,295,0.324,0
0469887f-5b75-403b-90a6-2ca94fc059f4,2023-05-09,2023-06-09,229,12,3,Low-Value,SMS,26.53,0,426,0.192,0
8ad7294a-a1e5-4b88-a97b-444bd48e9286,2023-12-09,2024-01-06,41,21,1,Medium-Value,Push Notification,28.83,0,326,0.552,0
2ae7cefc-9ffa-40ee-84f8-c6f859f4c799,2023-10-04,2023-06-22,382,14,3,Medium-Value,Email,14.28,0,397,0.952,1
ed07e6de-2991-47ab-9cea-a72b8fe327d4,2023-09-19,2023-07-21,739,15,2,Medium-Value,Email,17.89,0,289,0.779,1
54e766a7-0480-4608-8c17-431a68975072,2023-03-30,,642,16,6,High-Value,Email,7.88,0,304,0.436,0
3c4c829c-554d-4933-9b51-470818592724,2023-03-21,2023-05-19,359,30,3,Medium-Value,SMS,29.0,0,396,0.506,0
7fec0297-f49d-4a90-ac0c-38be85ea50b5,2023-01-21,2023-11-27,28,21,3,Low-Value,Push Notification,8.02,0,545,0.998,1
9a517cfc-208f-408a-bc3a-daf98c841920,2023-12-15,2023-02-12,43,18,4,Medium-Value,Email,28.23,0,247,0.719,0
08ae24f4-6489-4713-8a56-3a3c99e9b0d2,2023-05-02,2023-09-09,18,10,3,High-Value,Email,,0,311,0.101,0
6a22e152-4851-4e6c-8255-16644bd0463e,2023-03-09,2023-05-21,108,15,3,Low-Value,Push Notification,27.72,0,227,0.61,0
730ab50d-51b5-4f2c-a10d-3a49b33b8eb6,2023-05-09,2024-01-24,53,10,1,Low-Value,Push Notification,16.31,0,276,0.942,1
6d524854-a2b7-44c0-ba61-71b71907cb9a,2023-03-28,2023-11-09,109,19,5,Medium-Value,SMS,19.8,0,248,0.193,0
463310d1-b459-44aa-8c88-4e3615848195,2023-07-08,2023-07-24,177,15,3,Medium-Value,Email,5.89,0,200,0.774,1
9999b9ee-31a9-4f23-8aae-19ebaa31ad20,2023-12-18,2023-10-11,1045,9,5,Medium-Value,SMS,14.86,0,350,0.415,0
55992d14-86bd-4564-8527-7671fb788e08,2023-12-22,2023-06-16,344,15,5,Medium-Value,Email,17.33,0,320,0.143,0
0d5910e0-f406-4bc1-b709-54b1a697aae0,2023-08-08,2024-01-12,657,10,2,Medium-Value,Email,5.24,0,210,0.838,1
35f31b93-af66-4e90-b8d1-292a196aa21a,2023-10-12,2023-06-19,452,15,2,Low-Value,Email,21.52,0,183,0.64,0
8534b2ad-c7fb-49ee-beee-2c48f5667114,2023-12-04,2023-07-14,43,10,2,Medium-Value,Email,25.97,0,386,0.013,0
643b99d2-1549-4b76-8b90-1553bc8f8797,2023-01-23,2023-07-13,485,15,4,Medium-Value,Email,5.62,0,250,0.831,1
e5791d35-83ad-459c-953e-153eaec2af9a,2023-10-22,2023-07-18,117,18,3,Medium-Value,Email,17.31,0,524,0.536,0
69bf9b54-435c-49b2-a51a-a0a4ed9406a2,2023-11-25,2024-01-18,371,14,2,High-Value,SMS,5.84,0,291,0.624,0
fa995524-f084-4718-a11a-d240d8b24466,2023-03-22,2023-08-03,152,13,5,Low-Value,Email,26.83,1,304,0.563,0
2b07eab5-f43c-4a58-9065-9217f834af2c,2023-07-31,2023-08-20,2212,16,2,Low-Value,Email,9.02,0,277,0.39,0
9f764b36-b51a-47c8-bd1e-0b3bd873f5fb,2023-12-28,2023-06-30,111,18,4,Medium-Value,Email,6.46,0,158,0.136,0
190d01ae-dd63-4140-a1cc-6f91c4a97c05,2023-07-31,2023-02-07,119,9,6,High-Value,SMS,26.44,0,158,0.719,0
b5ee1375-05a2-456e-a123-1f41072065da,2023-01-26,2023-11-12,974,16,3,Low-Value,Email,16.11,0,438,0.684,0
5224cc2b-9332-493f-9d69-3ea0a3ef4359,2023-03-11,2023-10-22,9,21,4,Medium-Value,Email,7.39,0,433,0.859,1
460db170-bad9-4377-9315-be286eaab507,2023-01-19,2023-01-04,435,17,2,Low-Value,SMS,21.2,0,201,0.615,0
20a91f8b-e521-4cd4-8069-af288986595b,2023-12-14,2023-09-16,471,15,4,High-Value,Push Notification,22.64,1,349,0.044,0
84a25133-2d38-4b4a-b183-8a6a86e3d06c,2023-03-12,2023-04-30,660,18,1,Medium-Value,Email,,0,433,0.412,0
14df27d2-b886-461e-912d-83bd388d90e9,2023-10-07,2023-09-17,1338,17,1,Medium-Value,Email,13.3,0,167,0.105,0
b6d2047f-693b-4cd1-bb85-b8df740b9a04,2023-11-04,2024-01-07,1355,18,2,Medium-Value,Email,15.61,0,298,0.597,0
4c199db2-51a8-433b-b596-9ba273439861,2023-08-27,2023-05-16,24,4,5,Medium-Value,Push Notification,28.87,0,247,0.203,0
fa7f5872-d581-4b2f-a5ce-feddef3cc10a,2023-09-16,2023-12-21,629,7,1,Medium-Value,Push Notification,18.36,0,316,0.943,1
63eb8ac4-dede-4f88-89b4-26579838dc9b,2023-07-08,2023-11-18,379,20,3,Medium-Value,Email,14.93,1,423,0.155,0
0d061d1f-2821-4716-94f4-4dd202bd87ac,2023-01-07,2023-02-17,380,7,2,Low-Value,SMS,,0,339,0.833,1
31b3457d-4ffb-4576-a80d-3961e35dde80,2023-01-29,2023-07-18,50,17,5,High-Value,Email,6.9,0,358,0.609,0
67d08bbf-814c-4a0f-a7b2-27a5639a3d5a,2023-08-08,2023-02-27,383,13,4,Medium-Value,Email,12.26,0,78,0.308,0
cc66992b-ab3a-4fa6-a02b-e0beb97a080a,2023-05-04,2023-01-15,1476,10,3,Medium-Value,Email,10.66,0,369,0.791,1
359b51ed-d30c-474b-a644-580d362fd69c,2023-10-28,2023-12-28,886,16,6,Low-Value,Email,22.0,0,296,0.966,1
5bf18180-1994-483d-830a-2365357fb08b,2023-05-20,2024-01-13,211,16,3,Medium-Value,Email,20.1,0,515,0.144,0
adbb1dcf-637f-4bcb-bcfc-46ddb11462ab,2023-02-07,2023-04-25,14,25,4,Medium-Value,SMS,23.99,0,359,0.839,1
ed05e137-ac85-4f5a-9e04-4ef3e1d97e7d,2023-04-02,2023-09-30,164,11,3,Medium-Value,Email,15.67,0,267,0.812,1
c1ede1e0-9000-468a-a868-c5b18965f5d2,2023-03-20,2023-07-16,639,22,3,High-Value,Push Notification,9.35,1,488,0.76,0
327e8676-6015-40d8-a344-80bcb5fcb4b4,2023-04-29,2023-10-07,441,16,1,Medium-Value,Email,9.57,0,292,0.271,0
b9297715-95fb-46ec-81f2-91797a2d3a48,2023-01-27,2023-06-07,224,11,2,Medium-Value,Email,27.31,0,327,0.771,1
87b98f8d-9fad-42e3-8b66-330c04f50da6,2023-12-16,2023-01-12,20,18,5,Low-Value,Push Notification,6.87,0,161,0.079,0
e1edf018-5f20-4dd7-a8c1-ae23ea99d648,2023-03-13,2023-12-05,203,17,2,Medium-Value,Push Notification,19.85,0,236,0.105,0
56e2d2e2-4460-4403-a9c4-dc3ad651461e,2024-01-01,2023-05-07,231,15,5,High-Value,Email,,0,228,0.307,0
665d772c-0f44-451e-81cd-0e29b928312f,2023-11-24,2023-12-11,963,16,6,Medium-Value,SMS,10.36,0,281,0.257,0
c7f2b5ee-7532-4c2a-9a90-3947a5a718e9,2023-01-07,2023-03-11,374,12,3,Low-Value,Push Notification,7.46,0,178,0.476,0
ee91e71e-7db9-4027-8a39-36d5890b3600,2023-08-23,2023-04-26,136,10,2,Low-Value,Email,29.48,0,127,0.566,0
8d432d22-0aba-40fd-b730-a64b4e828462,2023-09-09,2023-04-15,271,18,2,Low-Value,Push Notification,,0,310,0.301,0
426399b4-4d28-46fd-8636-f4d8e067daeb,2023-07-22,2023-09-15,24,13,3,Low-Value,Email,8.69,0,153,0.696,0
3f96f517-9021-470f-8b09-3e2ce1ee9ca2,2023-04-19,2023-10-05,1312,14,4,High-Value,Email,14.13,0,372,0.007,0
c985da96-37ed-4df3-a06e-ae5a6c7c4f5a,2023-05-02,2023-03-11,162,16,1,High-Value,Push Notification,16.39,0,497,0.229,0
31904f37-252e-4fb8-903d-5126a8228306,2023-05-16,2023-09-13,237,16,4,Medium-Value,Push Notification,28.77,0,322,0.353,0
95dd035c-d055-4f5d-8ec5-ac8452ce41ad,2023-09-26,2024-01-01,160,7,2,Low-Value,Email,11.04,0,326,0.394,0
ddbe3814-7afa-4d97-8801-b9f63e66e61c,2023-07-21,2023-09-22,418,21,3,High-Value,SMS,23.02,0,77,0.364,0
55309757-a4c1-4105-91a4-52e81a943948,2023-11-07,2023-07-29,396,15,0,High-Value,Push Notification,21.41,0,362,0.012,0
27684d36-8035-4446-99a0-025a1a3a6d2b,2023-05-20,,458,13,3,Low-Value,Push Notification,17.94,0,292,0.938,1
6fecbbe7-540c-4388-b788-e6565fb2dc5c,2023-09-21,2023-06-22,113,17,5,Low-Value,SMS,11.65,0,347,0.764,0
868f0a3b-d52c-4ee7-9768-8b4c968becb5,2023-02-13,2023-10-14,138,16,2,High-Value,SMS,8.92,0,182,0.006,0
50d62cef-c394-4d73-879b-d4f464be5e11,2023-05-01,2023-01-06,48,18,6,Medium-Value,Email,9.41,0,273,0.351,0
ec7f192d-0b14-4212-9d33-9926a13b7368,2023-11-17,2023-07-03,388,17,3,Low-Value,Push Notification,13.65,0,423,0.442,0
0fa45da0-b4f9-4319-9aaf-66a33818ff3e,2023-05-29,2023-07-20,14,18,0,Medium-Value,SMS,8.43,0,223,0.217,0
f16d6408-4d4c-47bb-8a4a-2863dbe30a71,2023-08-30,2023-08-16,332,21,2,Low-Value,Push Notification,29.96,0,267,0.916,1
d854a5af-6bf2-4e45-8826-26f905323bb0,2023-12-24,2023-11-23,743,19,1,Medium-Value,Push Notification,16.15,0,390,0.729,0
4f79a990-24e4-4eb7-91ed-7fab21c2b621,2023-03-26,2023-09-17,808,14,8,Low-Value,Email,18.47,0,369,0.864,1
749e1ac4-2bb3-4347-bacf-7a8c91f273f5,2023-01-30,2023-05-19,217,9,4,Medium-Value,SMS,20.41,0,405,0.738,0
62f36b5d-a837-4368-9709-f7c638123f64,2023-07-04,2023-08-05,224,23,3,Low-Value,Push Notification,9.89,0,228,0.355,0
f610dcce-60eb-4750-b627-14e74fd1947f,2023-04-10,2023-07-07,29,13,4,Medium-Value,SMS,17.04,0,284,0.477,0
b40e9c67-eec9-4ec5-a50e-4001359a5e50,2023-07-03,2023-08-05,405,12,3,Medium-Value,Push Notification,6.57,0,210,0.06,0
f7d8e16e-e354-4ca2-baaa-0e88d6b2361e,2023-12-29,2023-12-30,628,6,4,Medium-Value,SMS,29.23,0,204,0.422,0
79d65ba7-881e-491a-b565-4de3a7c7612d,2023-04-14,2023-03-26,102,16,5,Medium-Value,Email,16.82,0,204,0.801,1
36b35f7f-59a2-428e-b07b-0ea5ae770713,2023-03-10,2023-04-22,199,15,5,Medium-Value,SMS,5.74,1,295,0.748,0
79d59113-fc8e-4e73-9162-2c9c37fb7c56,2023-11-08,2023-06-20,666,7,2,Medium-Value,SMS,19.98,0,458,0.785,1
cf8b4d61-9d96-4ca2-a4f6-1a47f0854a20,2023-11-28,2023-06-10,765,17,2,High-Value,SMS,7.5,0,426,0.271,0
b884e5cf-67cb-4b10-96a6-778b508e553a,2023-03-20,2023-12-14,101,12,4,Low-Value,Push Notification,24.75,1,353,0.099,0
6ed8d820-067a-457f-b111-0e16cc5bb64f,2023-01-24,2023-11-24,291,28,4,High-Value,SMS,28.83,0,208,0.46,0
b86e1e49-ee92-415d-81be-bce47aa983c1,2023-02-26,2023-01-22,78,12,6,Low-Value,Email,27.91,1,197,0.481,0
65e56c65-36d0-43cb-9bdf-c4455288e283,2023-09-14,2023-08-12,39,12,5,Medium-Value,Email,15.69,0,271,0.624,0
080c8f5e-c875-4446-b290-946e37e7a90c,2023-12-27,2023-05-09,883,10,2,Medium-Value,SMS,22.81,0,340,0.094,0
c2341f18-0fe9-4f43-8bf3-1f3d3b293796,2023-11-21,2024-01-12,626,21,5,Medium-Value,Push Notification,8.9,0,355,0.039,0
10be01f4-d5ec-4f62-a14b-3ab7f9a88051,2023-10-14,2023-12-30,520,13,2,Low-Value,Email,6.89,0,323,0.747,0
889deec5-286f-4866-9444-daeca4651b87,2023-06-14,2023-10-04,18,11,5,High-Value,Email,,0,290,0.641,0
ab9be306-18f7-4ec3-a48d-6f53b7e97ea7,2023-01-10,2023-09-22,677,18,6,Low-Value,Push Notification,22.38,0,321,0.22,0
02fe3889-024c-41a6-bf19-359a25a12bc3,2023-07-11,2023-01-16,210,8,4,High-Value,Push Notification,27.68,0,244,0.839,1
ebcfb486-0e06-4994-ad88-0c1548a1f60f,2023-08-31,2023-05-12,152,18,3,Low-Value,Email,27.86,0,155,0.348,0
ced1beac-18a1-40b5-bc14-dec59ccc8d01,2023-05-22,2023-06-03,288,23,4,Low-Value,Email,13.68,0,271,0.48,0
f262709a-8ac6-4652-8b5b-2d46993bccca,2023-02-28,2023-07-08,34,17,2,Low-Value,SMS,12.97,0,318,0.126,0
200ae4f2-b388-4e6b-99e8-383fd65d0378,2023-10-05,2023-10-01,515,18,4,Low-Value,SMS,16.05,0,287,0.973,1
dfa292a9-335b-4451-a333-9f53b8d60647,2023-11-18,2023-10-16,318,19,2,Medium-Value,Push Notification,21.64,0,147,0.725,0
f3c4986a-5bb3-4ff6-9d79-9bc4c6838d56,2023-02-13,,75,23,2,High-Value,Push Notification,5.12,0,278,0.24,0
68e6d409-a781-49cb-a242-7a9e1b1fa252,2023-05-19,2023-04-16,76,21,5,Medium-Value,Email,,0,238,0.949,1
f51976ba-2e4e-4b86-9c39-44fc2c56929f,2023-06-18,2023-03-23,74,17,2,Medium-Value,Push Notification,5.49,0,433,0.382,0
2a9ff59a-acb9-4dcb-9bf0-83a30a51daff,2023-04-26,2023-11-01,21,19,5,Medium-Value,Email,16.27,0,356,0.425,0
8138f121-d2e7-4ef4-99fa-c5014bff97e8,2023-06-14,2024-01-17,323,10,4,Medium-Value,Email,7.06,0,50,0.165,0
9173f0a5-e8c1-414e-9d88-c6d99cd83255,2023-07-08,,669,18,1,Low-Value,Push Notification,19.06,0,305,0.427,0
a70d250c-cb9d-4bd7-a30a-c255fff92e5a,2023-05-11,2023-11-30,6,9,2,High-Value,Email,12.86,0,186,0.973,1
c428279a-9c8d-43ac-b674-f7451dfc0ed2,2023-10-18,2023-06-10,18,13,9,Medium-Value,Email,16.97,0,154,0.433,0
b45d85b6-b580-4ba0-b533-4c32cc41abc9,2023-04-03,2023-09-27,310,1,4,Medium-Value,SMS,28.94,0,71,0.7,0
50fae07b-173e-4461-b623-944af0cb1e62,2023-01-17,2023-12-06,624,17,5,Low-Value,Email,13.52,0,387,0.979,1
c2c34b76-57cc-46a6-96ea-a5b298655fe1,2023-04-09,2023-04-22,144,11,3,Medium-Value,Email,22.98,0,401,0.623,0
51320351-38bf-4efd-a81c-b4e86047acc7,2023-04-19,2023-07-10,157,20,3,Medium-Value,Push Notification,22.08,1,150,0.285,0
c55b3fe1-709a-4dbb-b72c-6635607b914d,2023-07-22,,331,16,4,Medium-Value,Email,26.72,0,411,0.344,0
124e85ae-c902-4681-b4c8-48084939f17b,2023-01-28,2023-07-21,116,20,3,Medium-Value,Push Notification,13.36,0,510,0.237,0
b32b3841-0a43-49a2-b752-9ea5f320e6ed,2023-10-06,2023-10-04,9,9,2,Medium-Value,Email,6.4,0,279,0.947,1
7d0f1fed-7c06-4625-90db-18267f8bb110,2023-03-15,2023-06-09,485,20,4,Medium-Value,Push Notification,29.27,1,209,0.893,1
dcd434e0-baae-42e0-9beb-78752e6fd177,2023-03-04,2023-10-02,358,25,2,Low-Value,SMS,14.06,0,292,0.636,0
b94db6e0-3341-46f8-865a-2d608328e178,2023-06-16,2023-10-21,317,18,8,Low-Value,Push Notification,9.84,0,416,0.079,0
9eea4022-093c-4127-bd50-7e88e5d95c71,2023-03-02,,494,18,1,Low-Value,Email,27.85,0,431,0.792,1
e0de4bcd-81d2-4a7f-97a8-209b63d3571e,2023-01-26,2023-07-22,410,15,4,Medium-Value,Push Notification,9.77,1,296,0.818,1
855084c7-a9dd-4180-a2ab-27396c5fe33a,2023-08-15,2024-01-22,84,12,5,High-Value,Email,18.22,0,208,0.75,0
c531423e-73bf-4a89-bb84-ad71c2fda10b,2023-06-05,2023-03-20,158,18,1,Medium-Value,Push Notification,23.89,0,324,0.172,0
1372d20d-fe9b-49ec-aa71-c4e3ee15e25c,2023-08-06,2023-07-18,49,7,1,Medium-Value,Push Notification,23.28,0,290,0.282,0
7d190139-479c-4411-b13a-8107aed76199,2023-06-08,2023-09-09,50,12,3,Low-Value,SMS,5.74,0,311,0.813,1
67732aaf-93f5-40f9-aed0-ad85d3c7b1d8,2023-11-22,2023-04-27,411,6,2,Medium-Value,Push Notification,10.06,0,261,0.444,0
f801f6dc-7e8d-46be-b766-7d6f3c9fa3db,2023-09-06,2023-10-23,713,11,4,Low-Value,Email,27.21,1,319,0.242,0
623ffc26-3388-4d3e-b8f0-7d5e7833a5dc,2023-04-03,2023-08-11,1200,18,4,Medium-Value,Push Notification,18.83,0,113,0.642,0
c192390c-085b-4a40-8cf8-570cd922965c,2023-05-25,2023-06-20,361,17,0,High-Value,Push Notification,22.18,0,335,0.594,0
fecd2d60-0e5a-47d4-b6d2-aa0f0f139886,2023-10-17,2023-04-26,74,15,2,Low-Value,SMS,15.06,0,413,0.519,0
1e1bc34c-e945-47b6-a042-4c1e62bf6bfc,2023-10-10,,40,15,5,Low-Value,Email,23.63,0,280,0.344,0
a440ff85-b546-47f0-a6b7-a6a16db2ee42,2023-09-01,2023-08-24,611,5,4,Medium-Value,SMS,12.23,0,312,0.775,1
5473a075-df15-4b00-844e-28ae149d65b2,2023-08-01,2023-11-27,315,13,2,High-Value,Email,10.8,0,139,0.569,0
247f2064-d037-4304-a067-28a5ca93249f,2023-11-24,2023-08-03,351,11,2,High-Value,Push Notification,29.93,1,352,0.866,1
9ebf9cf8-ce51-4562-8a89-33234d32ef0b,2023-09-20,2023-02-11,555,11,3,High-Value,Email,8.94,0,392,0.83,1
5d154de3-5551-4ed8-a88c-76e23ee99177,2023-08-21,2023-10-30,443,17,2,Medium-Value,Push Notification,29.53,1,464,0.943,1
b103d02c-8509-4fac-b5c8-291aa6cf192d,2023-05-29,2023-08-18,656,10,3,Medium-Value,Push Notification,,0,62,0.741,0
f34c851f-8c50-4247-9ade-1c833d62c84a,2023-08-20,,21,11,3,Medium-Value,Push Notification,22.87,0,352,0.138,0
b217f4b6-912a-442f-848d-997373e689ac,2023-01-01,2023-09-09,502,4,2,Medium-Value,Push Notification,19.55,0,126,0.365,0
3dffd5c2-6dee-4e74-9d35-8a4b141fbb6c,2023-06-28,2023-03-11,694,13,4,Medium-Value,Push Notification,5.11,0,339,0.753,0
5aa6a087-e070-4fd9-af87-fb0dd8819960,2023-06-12,2023-11-14,123,9,0,Medium-Value,Push Notification,,0,244,0.135,0
c846a2db-0ba0-4d30-975a-fcfa1556905c,2023-11-21,2023-04-21,373,15,3,Medium-Value,Push Notification,24.31,0,350,0.677,0
36042a6b-f457-4ecc-9bbb-c94d703bd97a,2023-11-12,2023-08-07,137,10,2,Medium-Value,SMS,23.32,0,343,0.328,0
d07202fa-1a21-43da-b636-dfcb3ea2a3b5,2023-07-15,2023-08-07,1156,15,1,Medium-Value,Email,9.3,0,308,0.236,0
6255ffb7-5019-4b7b-937c-248581ddf3d0,2023-04-15,2023-02-25,12,14,6,Medium-Value,Email,18.61,0,254,0.545,0
77d7c23d-a419-4e21-bfd0-6c40ddc7243c,2023-02-15,2023-05-18,316,23,3,High-Value,SMS,18.75,0,316,0.09,0
180ce2c8-3986-45a8-9495-286ead49db7c,2023-05-28,,66,17,2,Medium-Value,SMS,21.32,0,393,0.694,0
71f94b71-3321-4935-ac53-44e9c49b33f7,2023-08-16,2023-01-11,454,5,2,High-Value,Push Notification,25.77,0,326,0.407,0
e9b83420-3f58-49e3-a421-d5fb8e72e3f9,2023-03-16,2023-02-23,70,8,1,Medium-Value,Email,22.46,1,379,0.597,0
5837784d-eabc-4168-9051-ce0888c5fd55,2023-09-30,2023-04-06,97,15,2,Low-Value,SMS,8.53,0,161,0.087,0
fbd5226c-d525-4957-984e-b27f8e82464a,2023-06-30,2023-11-28,248,10,3,Low-Value,Push Notification,5.48,0,306,0.439,0
